Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,codigo_x,nombre_x,codigo_y,nombre_y
259807000,7300,323545,LAC,madamebolland,2,1.0,76.0,530.0,,7483202,Unne,LAC,LAC,LAC,La Cisterna
106000000,2978,132005,SAN,Villamaestranza,3,1.0,60.0,120.0,2.0,10660133,Mi Llave,SAN,SAN,SAN,Santiago
55000000,1545,68493,PEÑ,21deMayo,3,2.0,55.0,80.0,3.0,7080936,Unne,PEÑ,PEÑ,PEÑ,Peñalolén
260000000,7305,323786,SAN,Metrouniversidadcatolica/marin,8,3.0,175.0,105.0,,10373995,Jaime Moris Propiedades (Providencia),SAN,SAN,SAN,Santiago
126344500,3550,157341,REC,Miraflores,7,4.0,133.0,190.0,2.0,9638015,Sucursal El Bosque Sur,REC,REC,REC,Recoleta
150000000,4215,186800,MAI,LosTulipanes//MardeChile,4,3.0,121.0,80.0,1.0,10654740,Unne,MAI,MAI,MAI,Maipú
366577000,10300,456509,SAN,QuintaAvenida/GranCasa,5,2.0,189.0,400.0,,10138059,Unne,SAN,SAN,SAN,Santiago
195000000,5479,242839,PEÑ,ValleHermosoPC60197/AvJoseArrieta,4,2.0,150.0,100.0,1.0,8674187,Propiedades Centro Santiago SPA,PEÑ,PEÑ,PEÑ,Peñalolén
639908200,17980,796897,LAS,Remodelada//AguaQuieta,4,3.0,193.0,315.0,,8340303,Francisco Vial Propiedades,LAS,LAS,LAS,Las Condes
601471000,16900,749030,LAS,LasCondes/CharlesHamilton,4,3.0,140.0,300.0,2.0,6086354,Sucursal Cantagallo,LAS,LAS,LAS,Las Condes
444519100,12490,553573,COL,Av.ChamiseroconAv.Sta.María,4,4.0,149.0,397.0,3.0,11346465,Nexxos,COL,COL,COL,Colina
201439400,5660,250859,LAF,Palena/WalkerMartinez,4,2.0,111.0,111.0,1.0,8315382,Unne,LAF,LAF,LAF,La Florida
160000000,4496,199253,SAN,baquedano,2,1.0,,,,10247987,Mi Llave,SAN,SAN,SAN,Santiago
505378000,14200,629362,ÑUÑ,AlcaldeEduardoCastilloVelasco2943,5,4.0,250.0,504.0,6.0,8923028,Propiedades y Servicios en Concreto,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
55000000,1545,68493,LAG,Casa2PisosenBahíaCatalina,2,1.0,42.0,84.0,,6796147,Corretajes Prosal,LAG,LAG,LAG,La Granja
183288500,5150,228255,MAI,AvJoséLuisInfanteconLagodeLugano,3,3.0,90.0,180.0,1.0,8463052,Schumacher Propiedades,MAI,MAI,MAI,Maipú
130000000,3653,161893,HUE,Villalibertadores,5,2.0,75.0,144.0,1.0,5327150,Schumacher Propiedades,HUE,HUE,HUE,Huechuraba
250000000,7024,311333,CER,PabloSuarez,4,2.0,165.0,377.0,3.0,8933501,Corredores Independientes,CER,CER,CER,Cerrillos
426724100,11990,531412,ÑUÑ,ñuñoa,4,2.0,170.0,300.0,3.0,8722375,Kasalu Propiedades,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
475000000,13346,591532,LAS,¡seaceptanofertas!/félixdeamesti,4,3.0,213.0,185.0,2.0,5094346,Alonso Baeza Rivera y Cía. Ltda.,LAS,LAS,LAS,Las Condes
370136000,10400,460941,SAN,Av.Brasil/alameda.Metroloshéroesyrepública,10,4.0,314.0,314.0,,7803661,Foix Realty 100,SAN,SAN,SAN,Santiago
250000000,7024,311333,LAC,LaCisterna,2,1.0,167.0,396.0,4.0,11688177,,LAC,LAC,LAC,La Cisterna
1164504800,32720,1450193,LAR,ÁlvaroCasanova,4,4.0,,,,9591300,Vivaqui Propiedades,LAR,LAR,LAR,La Reina
210000000,5901,261519,LAF,nipe2760,4,3.0,119.0,200.0,3.0,6672528,Unne,LAF,LAF,LAF,La Florida
1014315000,28500,1263157,LAS,FranciscoBulnesCorrea,5,5.0,453.0,820.0,5.0,8926365,VALVAL,LAS,LAS,LAS,Las Condes
199999990,5620,249066,CER,HipolitoSalas,4,4.0,306.0,316.0,4.0,7940463,Agente Inmobiliario,CER,CER,CER,Cerrillos
125000000,3512,155666,MAI,Maipú,3,1.0,65.0,150.0,1.0,5866256,Gescor Propiedades -Expertos Agentes Inmobiliarios,MAI,MAI,MAI,Maipú
300735500,8450,374515,LAR,Vicenteperezrosales,3,3.0,94.0,143.0,3.0,11346738,Unne,LAR,LAR,LAR,La Reina
188627000,5300,234903,BUI,VictorTroncosoMuñoz1080,3,3.0,86.0,193.0,3.0,9169323,Propiedades y Servicios en Concreto,BUI,BUI,BUI,Buín
199304000,5600,248199,CER,Casade124mts2construcciónsolida,3,2.0,124.0,319.0,3.0,9856001,Unne,CER,CER,CER,Cerrillos
94999990,2669,118306,LAF,Huemul,4,1.0,100.0,75.0,3.0,7825799,Agente Inmobiliario,LAF,LAF,LAF,La Florida
130000000,3653,161893,CER,Lasfloresnu-60161/laarboleda,4,2.0,130.0,80.0,1.0,8697319,Propiedades Centro Santiago SPA,CER,CER,CER,Cerrillos
110000000,3091,136986,PUD,metropudahuesur,3,1.0,48.0,166.0,1.0,11592521,,PUD,PUD,PUD,Pudahuel
782980000,22000,975068,HUE,Elalmendropte.,4,5.0,300.0,805.0,5.0,10939610,Houm,HUE,HUE,HUE,Huechuraba
78000000,2192,97136,SAN,Andesnu-60827/ricardocumming,3,2.0,68.0,68.0,,9364129,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
135000000,3793,168120,PAD,arzobispoemiliotagle,3,1.0,55.0,215.0,,9649442,Mi Llave,PAD,PAD,PAD,Padre Hurtado
55000000,1545,68493,SAN,Villaanguita,3,1.0,50.0,70.0,,10968910,Movahome Corredores Integrados,SAN,SAN,SAN,Santiago
124565000,3500,155125,REN,Av.Domingosantarosaag-60436/apostolsantiago,2,3.0,73.0,128.0,,8888999,Propiedades Centro Santiago SPA,REN,REN,REN,Renca
110000000,3091,136986,PEÑ,peñalolen,3,1.0,,,,10247961,Mi Llave,PEÑ,PEÑ,PEÑ,Peñalolén
747390000,21000,930747,ÑUÑ,JoséDomingoCañas/MonseñorEyzaguirre,5,3.0,250.0,821.0,1.0,2234783,Alonso Baeza Rivera y Cía. Ltda.,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
612148000,17200,762326,COL,Chamiserolareservadechicureo,5,4.0,224.0,1122.0,,5713125,Foix Realty 100,COL,COL,COL,Colina
160000000,4496,199253,LOP,LosJazminesYC61846/LasRosas,7,2.0,178.0,225.0,1.0,10693876,Propiedades Centro Santiago SPA,LOP,LOP,LOP,Lo Prado
125000000,3512,155666,COL,Lascabañas/av.Losnogales,4,2.0,64.0,140.0,,10981390,Grupo Premium Propiedades Santiago,COL,COL,COL,Colina
587235000,16500,731301,PRO,Suecia/DiegodeAlmagro,3,2.0,129.0,211.0,,7986340,Propiedades Ricardo Vial y Cia. Ltda.,PRO,PRO,PRO,Providencia
427080000,12000,531856,SAN,Santiago,3,3.0,146.0,196.0,1.0,11348098,Agente Propiedades,SAN,SAN,SAN,Santiago
370136000,10400,460941,LAF,Entrerojasmagallanesysantajulia,5,4.0,194.0,454.0,2.0,8544181,Mi Llave,LAF,LAF,LAF,La Florida
409285000,11500,509695,LAS,Alonsodecamargo/toconce,4,3.0,140.0,223.0,,6654414,Propiedades Ricardo Vial y Cia. Ltda.,LAS,LAS,LAS,Las Condes
622825000,17500,775623,LOB,CaminoLasHualtatas/LaRepresa,4,4.0,195.0,438.0,,10672225,Propiedades Ricardo Vial y Cia. Ltda.,LOB,LOB,LOB,Lo Barnechea
180000000,5058,224159,CAL,Volcanparinacota83,3,2.0,125.0,500.0,4.0,10092554,Easyprop,CAL,CAL,CAL,Calera de Tango
530291000,14900,660387,LOB,Bernardolarrain-colegiomontetabororamicasur/avenidaladehesa,4,5.0,180.0,220.0,1.0,9194806,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),LOB,LOB,LOB,Lo Barnechea
711444100,19990,885983,LAS,MartinDeZamoraSanchezFontecilla,4,2.0,173.0,433.0,1.0,6525973,VALVAL,LAS,LAS,LAS,Las Condes
672651000,18900,837672,LOB,ColegioMonteTaboryNazaret,3,4.0,160.0,400.0,2.0,8543259,Easyprop,LOB,LOB,LOB,Lo Barnechea
80000000,2248,99626,LAM,C.ValleCanelaYC61376/Herrera,4,1.0,90.0,72.0,,9866559,Propiedades Centro Santiago SPA,LAM,LAM,LAM,Lampa
637061000,17900,793351,LOB,Av.Ladehesa,3,3.0,220.0,500.0,2.0,9311581,Unne,LOB,LOB,LOB,Lo Barnechea
130000000,3653,161893,ÑUÑ,Casa3Pisosenexcelenteubicación,2,,82.0,55.0,1.0,6722305,Corretajes Prosal,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
50000000,1405,62267,COL,Am55967frayandresito/pedrolira,2,1.0,42.0,128.0,,6211447,Propiedades Centro Santiago SPA,COL,COL,COL,Colina
411242450,11555,512133,SAN,SantaRosaconGeneralGana,5,5.0,379.0,426.0,,8334864,Unne,SAN,SAN,SAN,Santiago
89600000,2518,111582,SAN,Lossuspiros,3,3.0,90.0,170.0,2.0,8644246,Mi Llave,SAN,SAN,SAN,Santiago
170000000,4777,211706,LAG,VicuñaMackenna/Achao,5,2.0,122.0,120.0,,7766066,Jorge Pablo Caro Propiedades,LAG,LAG,LAG,La Granja
1601550000,45000,1994458,LAS,Colinadelmirador,5,6.0,930.0,466.0,4.0,6795785,Unne,LAS,LAS,LAS,Las Condes
85000000,2388,105853,SAN,Casa2PisosenVillaLasBrisasdeSn.Bernardo,2,3.0,73.0,132.0,,9171883,Corretajes Prosal,SAN,SAN,SAN,Santiago
117447000,3300,146260,PUD,JoséManuelGuzmánconCerroSanCristóbal,4,2.0,72.0,75.0,2.0,6941494,Unne,PUD,PUD,PUD,Pudahuel
160000000,4496,199253,SAN,Santiago,3,2.0,100.0,164.0,1.0,5020370,León y Santander Corrredores,SAN,SAN,SAN,Santiago
128000000,3597,159402,MAI,Autopistadelsol/caminorinconada,3,2.0,70.0,96.0,,7878901,Jaime Moris Propiedades (Providencia),MAI,MAI,MAI,Maipú
160155000,4500,199446,LAM,condominioelalba,3,3.0,80.0,155.0,4.0,8700238,Unne,LAM,LAM,LAM,Lampa
996520000,28000,1240996,PRO,mariategui2350,4,3.0,250.0,890.0,4.0,9170359,Mi Llave,PRO,PRO,PRO,Providencia
347002500,9750,432133,LAF,Lasnalcassur,3,2.0,131.0,1500.0,4.0,6835794,Houm,LAF,LAF,LAF,La Florida
230000000,6462,286426,CON,Mercedarios,10,5.0,110.0,470.0,4.0,8508475,Vivanco Propiedades,CON,CON,CON,Conchalí
142360000,4000,177285,SAN,MetroRondizzoni/Av.PedroMontt,1,1.0,138.0,224.0,,10636414,Alonso Baeza Rivera y Cía. Ltda.,SAN,SAN,SAN,Santiago
115000000,3231,143213,PUE,Barceloneta1Pte.cercanoCardenalOviedo,3,2.0,86.0,105.0,1.0,10020182,Arsen Propiedades,PUE,PUE,PUE,Puente Alto
160000000,4496,199253,PUE,Casa2PisosenSantaMaríadelPeñón,4,2.0,100.0,185.0,,10366684,Corretajes Prosal,PUE,PUE,PUE,Puente Alto
936017000,26300,1165650,PRO,ElAguilucho,6,5.0,340.0,589.0,3.0,8328086,Kasalu Propiedades,PRO,PRO,PRO,Providencia
539188500,15150,671468,COL,LasFlores,3,3.0,170.0,662.0,4.0,10111586,Cruz Balmaceda,COL,COL,COL,Colina
191758920,5388,238803,QUI,Radal1380,3,1.0,115.0,298.0,1.0,8082358,Easyprop,QUI,QUI,QUI,Quinta Normal
150000000,4215,186800,QUI,Loovalle,4,3.0,95.0,142.0,3.0,11686422,Sandra Propiedades,QUI,QUI,QUI,Quinta Normal
1779500000,50000,2216065,VIT,ColegioSanBenito/AguadelPalo,6,5.0,500.0,1602.0,,7488491,Francisco Vial Propiedades,VIT,VIT,VIT,Vitacura
459111000,12900,571745,COL,LaReservaChicureoColina,2,3.0,173.0,650.0,6.0,8558817,Unne,COL,COL,COL,Colina
124565000,3500,155125,LAF,Santaraquel,3,2.0,110.0,160.0,,10412629,Movahome Corredores Integrados,LAF,LAF,LAF,La Florida
117000000,3287,145704,PUE,PasajeLaCañadaPoniente,3,2.0,88.0,80.0,1.0,8290825,Armacima,PUE,PUE,PUE,Puente Alto
95000000,2669,118306,PEÑ,Av.Balmaceda/ManuelCastillo,3,1.0,92.0,120.0,,9364150,Propiedades Centro Santiago SPA,PEÑ,PEÑ,PEÑ,Peñalolén
120000000,3372,149440,MAC,RamónCruz//HermanoMartínPanero,3,1.0,58.0,180.0,3.0,10982469,Unne,MAC,MAC,MAC,Macul
170500000,4791,212329,SAN,SuspirosAlmiranteRivero,4,3.0,120.0,160.0,4.0,9391497,Mi Llave,SAN,SAN,SAN,Santiago
1060582000,29800,1320775,LAS,LasCondesas,4,3.0,290.0,800.0,4.0,4650727,Alto Andes,LAS,LAS,LAS,Las Condes
1316830000,37000,1639888,LOB,ElArrayán,7,7.0,350.0,3500.0,6.0,5624618,Schumacher Propiedades,LOB,LOB,LOB,Lo Barnechea
489291320,13748,609329,MAI,AvLonquen/Lautaro,5,6.0,210.0,1110.0,,10133816,Luz Godoy Propiedades,MAI,MAI,MAI,Maipú
129903500,3650,161773,MAI,4poniente,3,3.0,100.0,180.0,2.0,8959158,Unne,MAI,MAI,MAI,Maipú
211760500,5950,263712,SAN,AvenidaLasPircas1095,3,3.0,98.0,197.0,2.0,9168697,Unne,SAN,SAN,SAN,Santiago
242012000,6800,301385,PEÑ,Metrogrecia/avamericovespucio/ellago,9,6.0,250.0,209.0,2.0,10364755,Grupo Inovo,PEÑ,PEÑ,PEÑ,Peñalolén
135000000,3793,168120,CON,CasaesquinaenAvenida/180m2/4dormitorios/2baños,4,2.0,134.0,180.0,2.0,2672835,Vip Gestion Inmobiliaria,CON,CON,CON,Conchalí
67000000,1883,83437,SAN,elfarodenos,4,1.0,,,,10111566,Mi Llave,SAN,SAN,SAN,Santiago
95000000,2669,118306,HUE,PteSalvadorAllende,3,2.0,70.0,100.0,2.0,10660369,Unne,HUE,HUE,HUE,Huechuraba
75000000,2107,93400,LAM,AlcaldeManuelHuichipoco,3,1.0,100.0,77.0,1.0,10349309,,LAM,LAM,LAM,Lampa
78000000,2192,97136,SAN,Cam.PadreHurtadoYC-60715/Av.Central,3,2.0,51.0,74.0,,9222592,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
78000000,2192,97136,SAN,SanRamón,4,1.0,199.0,181.0,3.0,7607371,Prieto & Hannusch Propiedades,SAN,SAN,SAN,Santiago
373695000,10500,465374,SAN,ArzobispoGonzález/Catedral,5,3.0,267.0,246.0,2.0,10973779,Jorge Pablo Caro Propiedades,SAN,SAN,SAN,Santiago
55000000,1545,68493,PAD,Casa2PisosenPadreHurtado,3,2.0,65.0,65.0,,9618754,Corretajes Prosal,PAD,PAD,PAD,Padre Hurtado
259807000,7300,323545,LAC,Joseuretaesquinamaria,4,3.0,250.0,500.0,4.0,6509551,Mi Llave,LAC,LAC,LAC,La Cisterna
95000000,2669,118306,PUD,Sandanielag-61109/zapallar,2,1.0,49.0,120.0,1.0,9624794,Propiedades Centro Santiago SPA,PUD,PUD,PUD,Pudahuel
115000000,3231,143213,ELB,Yc53960luisbarrosborgoño/yc53960gral.Körner,2,2.0,80.0,157.0,3.0,5579140,Propiedades Centro Santiago SPA,ELB,ELB,ELB,El Bosque
85000000,2388,105853,LAF,Casa2PisosenLaFlorida,6,2.0,125.0,144.0,,10973957,Corretajes Prosal,LAF,LAF,LAF,La Florida
101787400,2860,126759,PUE,Casaacogedora,3,1.0,60.0,85.0,,10216999,Movahome Corredores Integrados,PUE,PUE,PUE,Puente Alto
886191000,24900,1103600,SAN,valparaiso,5,5.0,,,,10979173,Labbe &  Pollier,SAN,SAN,SAN,Santiago
1420041000,39900,1768420,VIT,LuisCarrera/LuisPasteur,3,2.0,168.0,1.0,,10093845,Propiedades Ricardo Vial y Cia. Ltda.,VIT,VIT,VIT,Vitacura
160000000,4496,199253,SAN,Casade1PisoenVillaLosOlivos,3,3.0,89.0,195.0,,4052239,Corretajes Prosal,SAN,SAN,SAN,Santiago
138801000,3900,172853,MAI,ElOlimpo/NuevaSanMartín,4,2.0,95.0,132.0,1.0,8441070,Mauricio Pino Propiedades,MAI,MAI,MAI,Maipú
758067000,21300,944044,PRO,JorgeMatteGormaz/DiegodeAlmagro,5,4.0,248.0,470.0,,9168786,Schumacher Propiedades,PRO,PRO,PRO,Providencia
75000000,2107,93400,SAN,Coquimbo,1,,,,,11685019,Easyprop,SAN,SAN,SAN,Santiago
308565300,8670,384266,LAF,Elhualle,3,,,,,11684975,Easyprop,LAF,LAF,LAF,La Florida
157000000,4411,195517,QUI,Alcaldejorgemoya,3,3.0,85.0,103.0,2.0,8733268,Unne,QUI,QUI,QUI,Quinta Normal
145919000,4100,181717,CER,Losduraznos,2,,,,,11684937,Easyprop,CER,CER,CER,Cerrillos
139000000,3906,173101,SAN,Aeropuerto340,5,2.0,105.0,122.0,,11684753,,SAN,SAN,SAN,Santiago
140000000,3934,174346,ÑUÑ,Casa3PisoscercanaaEst.MetroS.Bolívar,2,2.0,78.0,55.0,1.0,6722295,Corretajes Prosal,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
139000000,3906,173101,PUE,Padrecarlosgalceron,4,,,,,11684860,Easyprop,PUE,PUE,PUE,Puente Alto
302515000,8500,376731,COL,Loteosanluis,4,,,,,11684840,Easyprop,COL,COL,COL,Colina
501819000,14100,624930,LAS,Av.Lascondes,5,3.0,138.0,198.0,2.0,11684727,Unne,LAS,LAS,LAS,Las Condes
177594100,4990,221163,COL,ElMolino/CaleteraSanMartín,3,2.0,95.0,414.0,,11684516,Toro Guzmán Propiedades,COL,COL,COL,Colina
403946500,11350,503047,COL,CondominioLosNogales,3,2.0,125.0,350.0,,7750568,Unne,COL,COL,COL,Colina
113000000,3175,140722,LAG,Valdiviaesquinapuntaarenas,2,1.0,150.0,300.0,2.0,9429189,Mi Llave,LAG,LAG,LAG,La Granja
807893000,22700,1006093,LAS,Elalamein,5,3.0,227.0,227.0,3.0,6524217,Corredores Independientes,LAS,LAS,LAS,Las Condes
35000000,983,43587,PUE,Casa2PisosenP.Alto,3,1.0,71.0,63.0,,6169591,Corretajes Prosal,PUE,PUE,PUE,Puente Alto
110000000,3091,136986,LAP,LaPintana,4,2.0,51.0,117.0,2.0,7607108,Prieto & Hannusch Propiedades,LAP,LAP,LAP,La Pintana
373695000,10500,465374,LAR,Estupendacasaalaventaenlareina!!callecerradaparamayorseguridadyapasosdeavenidaossa,5,2.0,113.0,232.0,2.0,11683274,Nexxos,LAR,LAR,LAR,La Reina
160155000,4500,199446,SAN,AvenidaLosSuspiros,3,3.0,90.0,151.0,1.0,11683170,Easyprop,SAN,SAN,SAN,Santiago
71180000,2000,88643,SAN,LenkaFranulicSanBernardo,3,2.0,55.0,58.0,,11683129,Easyprop,SAN,SAN,SAN,Santiago
65000000,1826,80946,SAN,LoBlancoconSanFrancisco,3,1.0,50.0,118.0,1.0,10366367,Unne,SAN,SAN,SAN,Santiago
87195500,2450,108587,SAN,sanchez13772,3,2.0,180.0,180.0,2.0,11683086,Easyprop,SAN,SAN,SAN,Santiago
192186000,5400,239335,IND,Hospitales,4,2.0,122.0,237.0,1.0,8135198,Unne,IND,IND,IND,Independencia
103211000,2900,128532,SAN,estrelladeBelén1698SanBernardo,4,2.0,110.0,130.0,2.0,11683066,Easyprop,SAN,SAN,SAN,Santiago
142360000,4000,177285,SAN,VolcánLautaro19435,4,3.0,89.0,160.0,2.0,11683039,Easyprop,SAN,SAN,SAN,Santiago
113888000,3200,141828,SAN,Pasaje31873villaterrasolII,3,2.0,82.0,106.0,1.0,11683025,Easyprop,SAN,SAN,SAN,Santiago
1173822210,32982,1461796,VIT,SantaMaría7800-8100,12,6.0,1446.0,563.0,,6666217,Montalva Quindos,VIT,VIT,VIT,Vitacura
189000000,5310,235367,MAI,AvenidaAmericoVespucio,4,4.0,121.0,200.0,4.0,9616460,Mi Llave,MAI,MAI,MAI,Maipú
88975000,2500,110803,PUE,pasajeAragones5poniente,2,1.0,52.0,80.0,,11682886,Unne,PUE,PUE,PUE,Puente Alto
54000000,1517,67248,PUE,jerico,5,2.0,65.0,90.0,,8036446,Mi Llave,PUE,PUE,PUE,Puente Alto
1067700000,30000,1329639,LOB,LosNogales/PedroLiraUrueta,6,6.0,550.0,1232.0,,7809602,Francisco Vial Propiedades,LOB,LOB,LOB,Lo Barnechea
510894450,14355,636232,LAS,Bocaccio/Edimburgo,3,2.0,96.0,319.0,,6098458,Sucursal Cantagallo,LAS,LAS,LAS,Las Condes
2040000000,57319,2540473,LAS,Colon/HernandodeMagallanes,5,3.0,340.0,800.0,14.0,3503977,Vivaqui Propiedades,LAS,LAS,LAS,Las Condes
65000000,1826,80946,LAM,Casa2PisosenLarapinta,2,1.0,66.0,70.0,,8502681,Corretajes Prosal,LAM,LAM,LAM,Lampa
491675850,13815,612299,PEÑ,FranciscoHidalgo,4,2.0,120.0,1539.0,4.0,11681603,Mi Llave,PEÑ,PEÑ,PEÑ,Peñalolén
405726000,11400,505263,HUE,ElCarmen/PedroFontova,4,4.0,140.0,400.0,2.0,6784839,Jorge Pablo Caro Propiedades,HUE,HUE,HUE,Huechuraba
220000000,6182,273973,PRO,claudioarrau355,8,8.0,112.0,112.0,,5916192,Montalva Quindos,PRO,PRO,PRO,Providencia
701123000,19700,873130,VIT,Sportfrancesmanquehuenorte-borderio/colegiolamaisonnetteluispasteur,4,3.0,140.0,450.0,,10647321,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),VIT,VIT,VIT,Vitacura
565881000,15900,704709,COL,Lareserva,6,6.0,250.0,1050.0,5.0,8663659,Easyprop,COL,COL,COL,Colina
61430000,1726,76501,PUE,YC59080Av.Juanita/YC59080EstacionTemuco,4,1.0,81.0,81.0,,7814149,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
889750000,25000,1108032,COL,LosJardinesdeColina,4,4.0,450.0,4750.0,4.0,8964504,Unne,COL,COL,COL,Colina
220658000,6200,274792,BUI,CondominioLasAraucariasdeBuin,3,3.0,98.0,220.0,2.0,11680850,Unne,BUI,BUI,BUI,Buín
50000000,1405,62267,COL,GeneralSanMartinNU-60877/CristobalColon,3,1.0,130.0,90.0,,9379180,Propiedades Centro Santiago SPA,COL,COL,COL,Colina
133462500,3750,166205,SAN,Villamaestranza,3,2.0,84.0,140.0,1.0,8565498,Mi Llave,SAN,SAN,SAN,Santiago
1420041000,39900,1768420,VIT,ClubMilitarLoCurro,5,5.0,714.0,5640.0,23.0,11680591,Unne,VIT,VIT,VIT,Vitacura
70000000,1967,87173,BUI,AvenidaElParque,2,1.0,103.0,87.0,,10651583,Agente Inmobiliario,BUI,BUI,BUI,Buín
60000000,1686,74720,MAI,CalleLasTinajas,3,1.0,90.0,60.0,,11680296,Nexxos,MAI,MAI,MAI,Maipú
70000000,1967,87173,PUE,avenidaejercitolibertadorcondomingotocornal,3,1.0,92.0,170.0,1.0,11680270,Mi Llave,PUE,PUE,PUE,Puente Alto
125000000,3512,155666,QUI,Av.Piedraroja/lostilos,3,3.0,80.0,85.0,1.0,6509705,Propiedades Centro Santiago SPA,QUI,QUI,QUI,Quinta Normal
180000000,5058,224159,LAM,Vallegrande/av.Elporvenir,4,3.0,120.0,200.0,1.0,6493738,Propiedades Centro Santiago SPA,LAM,LAM,LAM,Lampa
419606100,11790,522548,PEÑ,AvenidaConsistorial/Otta,4,4.0,140.0,407.0,2.0,8076469,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
636349200,17880,792465,PRO,Praga/universidaduniacc,6,3.0,272.0,435.0,,7961280,Propiedades Ricardo Vial y Cia. Ltda.,PRO,PRO,PRO,Providencia
210000000,5901,261519,MAI,LagoBolsena18304,4,3.0,120.0,225.0,2.0,11679889,,MAI,MAI,MAI,Maipú
350000000,9834,435866,LAF,JardíndelEdén,4,4.0,133.0,168.0,3.0,9390052,Unne,LAF,LAF,LAF,La Florida
88000000,2473,109589,SAN,PC59745VicuñaMackenna/JuanLuisSanFuentes,5,2.0,105.0,171.0,,8334936,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
179165000,5034,223120,IND,MetroHospitalesYC55235/FerminVivaceta,6,2.0,201.0,171.0,,5998478,Propiedades Centro Santiago SPA,IND,IND,IND,Independencia
816754910,22949,1017129,SAN,SextaAvenida,7,2.0,1500.0,218.0,2.0,8582638,Agente Inmobiliario,SAN,SAN,SAN,Santiago
118000000,3316,146949,MAI,Metrolasparcelas,3,1.0,64.0,80.0,,8396185,Unne,MAI,MAI,MAI,Maipú
5516450000,155000,6869801,LAS,Isabellacatilca,4,3.0,140.0,160.0,2.0,11679296,,LAS,LAS,LAS,Las Condes
120000000,3372,149440,PUE,Villaelalbaii,3,1.0,58.0,135.0,1.0,11679148,Nexxos,PUE,PUE,PUE,Puente Alto
135419950,3805,168643,PAD,Eltrebol,3,2.0,77.0,140.0,1.0,11678519,Grupo Premium Propiedades Santiago,PAD,PAD,PAD,Padre Hurtado
491142000,13800,611634,ÑUÑ,Monseñorayzaguirre,5,2.0,175.0,609.0,1.0,8135230,Unne,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
120000000,3372,149440,MAI,Casade1PisoenVillaLoussiana,2,1.0,65.0,289.0,,8163238,Corretajes Prosal,MAI,MAI,MAI,Maipú
339884500,9550,423268,COL,Colina,3,3.0,135.0,400.0,2.0,9408959,Proyecta Propiedades - Santa Elena de Chicureo,COL,COL,COL,Colina
86000000,2416,107098,PUE,JuandeDiosMalebran/GabrielaPoniente,2,2.0,62.0,107.0,,10942179,Aleida Lama Propiedades,PUE,PUE,PUE,Puente Alto
153570000,4315,191245,SAN,VolcanVillaRicaYC60348/LoMontoya,6,2.0,161.0,166.0,2.0,8836968,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
469788000,13200,585041,COL,avenidachamisero,4,4.0,140.0,463.0,2.0,8883830,Easyprop,COL,COL,COL,Colina
154000000,4327,191781,LAF,LaFlorida,5,3.0,139.0,162.0,2.0,5932167,Claudia Valenzuela Agente Inmobiliario,LAF,LAF,LAF,La Florida
640620000,18000,797783,COL,Av.Chamisero,4,4.0,192.0,600.0,8.0,7112562,Unne,COL,COL,COL,Colina
111600000,3136,138979,SAN,LoscanelosconLossuspiros,4,2.0,90.0,120.0,3.0,8544334,Mi Llave,SAN,SAN,SAN,Santiago
228000000,6406,283935,SAN,GranAvenida/PrimeraTransversal,3,2.0,125.0,300.0,,6817618,Jorge Pablo Caro Propiedades,SAN,SAN,SAN,Santiago
67570000,1899,84147,PUE,JorgePintoYC58563/LasCalas,3,2.0,80.0,95.0,1.0,7432753,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
1281240000,36000,1595567,LOB,BernardoLarrainCotapos,7,5.0,394.0,394.0,8.0,6751192,,LOB,LOB,LOB,Lo Barnechea
164500000,4622,204857,SAN,MallPlazasur,3,3.0,90.0,160.0,2.0,9623089,Mi Llave,SAN,SAN,SAN,Santiago
280000000,7867,348692,MAC,SantaCarolina/LosOlmos,3,2.0,100.0,312.0,,7061593,Sucursal Cantagallo,MAC,MAC,MAC,Macul
508937000,14300,633795,LAS,Flandes/colon/sebastianelcano,3,2.0,154.0,220.0,1.0,9537801,Propiedades Jose Fco. Montalva y Cía. Ltda.,LAS,LAS,LAS,Las Condes
70000000,1967,87173,MEL,Autopistadelsolag/caminolosostolazas,3,1.0,74.0,151.0,2.0,5213230,Propiedades Centro Santiago SPA,MEL,MEL,MEL,Melipilla
